period_m,year,month,quarter,flow,province,country,description,hs2,hs4,hs6,hs8,hs10,section,section_name,chapter_name,value,quantity,uom_text,uom_code,uom_status,has_quantity,is_ch98,is_suppressed,is_outlier,median_value_hs8,lower_bound_hs8,upper_bound_hs8
2025-01,2025,1,1,Import,British Columbia,Brazil,"Figs, fresh",00,0000,000000,00000008,0000000804,,,,43009,5448,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2025-12,2025,12,4,Import,British Columbia,Brazil,"Figs, fresh",00,0000,000000,00000008,0000000804,,,,25997,2419,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2024-05,2024,5,2,Import,British Columbia,Brazil,"Guavas, mangoes and mangosteens, fresh",00,0000,000000,00000008,0000000804,,,,7440,768,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2024-06,2024,6,2,Import,British Columbia,Brazil,"Oranges, not certified organic, fresh or dried",00,0000,000000,00000008,0000000805,,,,1293,198,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2025-06,2025,6,2,Import,British Columbia,Brazil,"Grapes,o/t species Vitis labrusca,fresh,in their natural state,certified organic",00,0000,000000,00000008,0000000806,,,,1963,259,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2025-07,2025,7,3,Import,British Columbia,Brazil,"Winter melons, fresh",00,0000,000000,00000008,0000000807,,,,5125,2855,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2024-03,2024,3,1,Import,British Columbia,Brazil,"Papaws (papayas), fresh, not certified organic",00,0000,000000,00000008,0000000807,,,,70823,11476,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2024-08,2024,8,3,Import,British Columbia,Brazil,"Papaws (papayas), fresh, not certified organic",00,0000,000000,00000008,0000000807,,,,77606,10779,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2025-11,2025,11,4,Import,British Columbia,Brazil,"Papaws (papayas), fresh, not certified organic",00,0000,000000,00000008,0000000807,,,,136908,25403,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2025-12,2025,12,4,Import,British Columbia,Brazil,"Papaws (papayas), fresh, not certified organic",00,0000,000000,00000008,0000000807,,,,154078,25600,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
2024-01,2024,1,1,Import,British Columbia,Brazil,"Fruits, fresh, nes",00,0000,000000,00000008,0000000810,,,,5553,730,Weight in kilograms,KGM,OK,True,False,False,False,28569.0,0.0,310237.0
